Ioff,Ion,SS,Vth,Vth2
-10.96150,-5.02418,78.11900,0.32206,0.465419
-11.43300,-5.03659,73.10500,0.33982,0.470688
-9.54465,-4.95672,77.10900,0.20364,0.340632
-10.30310,-4.91312,76.16200,0.26276,0.373831
-11.10860,-4.99833,72.78500,0.30926,0.43128
-10.99160,-4.99767,75.68900,0.31412,0.438262
-11.24050,-5.06635,72.14600,0.31799,0.449041
-10.98610,-4.99883,74.57900,0.30959,0.445136
-11.15410,-5.02054,73.68700,0.32048,0.45054
-10.45560,-4.98097,78.72800,0.28362,0.41672
-10.46980,-4.96015,73.81900,0.26448,0.397279
-10.91330,-5.05693,75.50600,0.30729,0.445343
-9.98632,-4.98222,77.72320,0.24007,0.370707
-10.74800,-4.95810,72.18300,0.29259,0.405427
-10.00530,-5.00103,75.91000,0.23487,0.371876
-10.81520,-4.96280,77.93100,0.31033,0.43937
-9.71419,-4.92813,78.67110,0.22144,0.351323
-10.31430,-5.00290,77.91300,0.26724,0.405841
-10.28950,-4.94707,77.81800,0.26633,0.401044
-10.74940,-5.00380,75.63300,0.29264,0.42313
-10.11130,-4.94844,74.27040,0.23935,0.356218
-9.93356,-5.02035,77.84340,0.23794,0.386636
-11.12920,-5.00490,72.16100,0.31223,0.446342
-10.60250,-4.98800,73.97200,0.27553,0.406292
-10.19420,-4.97016,77.66120,0.25703,0.388778
-12.04540,-5.10571,73.14800,0.39281,0.531935
-10.50560,-4.96609,78.04200,0.28405,0.410136
-10.89300,-5.03543,75.77900,0.30689,0.459604
-9.58565,-4.93499,81.45580,0.21865,0.351641
-11.02630,-5.03170,76.53400,0.32124,0.461651
-10.27810,-4.97808,77.60600,0.26333,0.392355
-9.54091,-4.94099,78.99740,0.20901,0.348365
-10.95330,-5.00844,78.62800,0.32128,0.461782
-11.03620,-4.97611,71.35800,0.30006,0.416379
-9.57642,-4.94410,76.96320,0.20360,0.324533
-10.10890,-4.98418,74.87860,0.24136,0.368955
-10.58930,-4.99904,76.41300,0.28374,0.423547
-10.57640,-4.97163,73.65800,0.27523,0.394524
-10.54530,-4.98060,75.15700,0.27587,0.410106
-11.24440,-4.98674,76.16600,0.33444,0.47256
-10.43650,-5.04578,73.14300,0.26115,0.397783
-9.95274,-4.93704,78.27100,0.23782,0.365568
-10.07400,-4.97165,79.21530,0.25294,0.391719
-10.36870,-4.96312,77.10800,0.26980,0.404262
-10.59200,-5.01078,74.07300,0.27556,0.406108
-10.48920,-4.98433,74.85100,0.27206,0.399048
-9.41423,-4.93690,78.38730,0.19528,0.321715
-10.56140,-5.03108,75.29600,0.27663,0.417658
-9.95584,-4.97485,74.36200,0.22624,0.344458
-11.54020,-5.00305,71.70600,0.35777,0.486873
-11.19610,-5.04210,75.51100,0.32933,0.468512
-10.05190,-4.97318,78.09750,0.24769,0.388479
-10.68160,-5.01714,77.71200,0.29852,0.434381
-10.05850,-4.96892,79.96600,0.25385,0.38012
-9.42545,-4.95279,78.58980,0.19795,0.328441
-11.18090,-5.01876,75.31200,0.32623,0.458364
-10.53490,-4.99961,74.71300,0.27373,0.406233
-10.36070,-4.94891,76.13400,0.26330,0.37774
-10.85220,-4.97500,73.08500,0.29234,0.4157
-10.15400,-4.97920,75.00240,0.24480,0.37133
-11.13430,-4.98674,72.45000,0.31440,0.436712
-9.46302,-4.92613,77.84650,0.19814,0.324447
-10.37960,-4.99646,74.47100,0.26156,0.387755
-10.84770,-5.01722,76.83900,0.30638,0.44138
-10.87890,-5.05838,77.23000,0.30902,0.452006
-9.12794,-4.96053,79.20510,0.17457,0.307269
-9.96692,-4.94698,78.43470,0.24076,0.363966
-9.90712,-4.97793,80.06740,0.24239,0.391262
-10.23160,-4.97300,77.07950,0.25876,0.39099
-10.76830,-5.01076,76.48500,0.29973,0.436341
-11.01040,-5.01422,75.00300,0.31345,0.444327
-10.32790,-4.97287,78.13700,0.26929,0.404997
-10.27480,-4.98364,75.40210,0.25777,0.389399
-11.52070,-5.03189,73.76600,0.34589,0.477916
-10.92300,-4.99614,74.15000,0.30373,0.424707
-10.10860,-5.00443,74.56790,0.24005,0.369768
-10.97150,-5.03500,74.76500,0.31087,0.442531
-10.11610,-5.01737,71.79220,0.23095,0.354396
-9.53160,-4.95440,77.30770,0.20403,0.342103
-11.16260,-4.96262,73.29800,0.32401,0.449816
-11.04990,-5.01945,72.29200,0.30483,0.430072
-10.18430,-4.99057,77.31170,0.25765,0.398503
-10.37270,-5.00363,75.92100,0.26521,0.399735
-10.89550,-4.97138,73.55000,0.29922,0.423511
-10.48680,-4.98799,75.71500,0.27603,0.40856
-10.72580,-4.97766,73.71400,0.28599,0.410022
-10.46890,-4.96970,77.68800,0.28119,0.41045
-10.86800,-5.01353,75.31900,0.30297,0.436496
-11.89560,-5.10007,73.95300,0.37146,0.523861
-10.34030,-4.97583,74.34100,0.25924,0.388238
-10.96960,-4.99340,74.40200,0.30815,0.440084
-9.69048,-4.92529,78.15330,0.21758,0.342457
-10.64670,-5.00806,75.69800,0.28674,0.415656
-10.09820,-4.97556,79.97450,0.25540,0.382188
-9.98697,-4.96839,76.18740,0.23683,0.369987
-10.63110,-4.99906,75.63700,0.28754,0.421813
-10.53780,-5.03295,73.63500,0.27077,0.396737
-9.56760,-5.00016,80.20840,0.21506,0.362858
-10.18780,-4.96097,76.72950,0.25249,0.375046
-9.10582,-4.91004,80.96535,0.17592,0.305051
-9.87507,-4.96384,77.64480,0.23082,0.360271
-10.41590,-5.00863,75.96100,0.26950,0.403561
-10.77790,-5.00271,75.48600,0.29421,0.427126
-9.76556,-4.96943,77.93520,0.22267,0.347934
-10.07250,-4.95975,77.08200,0.24689,0.380408
-10.89450,-5.08229,75.07900,0.30349,0.444527
-9.79703,-4.92831,74.90610,0.21660,0.340392
-10.52260,-4.94581,77.60100,0.28527,0.412118
-11.46310,-5.01641,75.01000,0.35370,0.477872
-10.97360,-4.96054,77.02700,0.31999,0.448704
-10.60320,-4.97972,77.11000,0.28992,0.41618
-11.57280,-5.00384,72.28200,0.35034,0.464003
-11.49490,-5.02368,72.95800,0.34469,0.473576
-10.75870,-4.99456,76.58900,0.29796,0.42912
-10.39510,-5.00433,75.59500,0.26633,0.403276
-10.79800,-5.00420,77.08500,0.30617,0.442019
-10.55670,-5.03369,75.77700,0.27972,0.422767
-9.51369,-4.97136,80.51210,0.21006,0.348832
-10.35270,-4.97060,79.29400,0.27598,0.411628
-9.51275,-4.97491,76.87210,0.20127,0.341751
-9.57003,-4.94291,79.71340,0.21337,0.354803
-10.09380,-5.00047,76.63980,0.24494,0.374266
-10.79630,-4.99403,75.93700,0.30120,0.425183
-10.62560,-4.97269,74.15000,0.27983,0.405147
-11.45190,-4.99275,75.68600,0.35338,0.472437
-10.10980,-5.00267,80.28270,0.25818,0.403833
-10.65970,-5.04018,74.02800,0.28466,0.420758
-9.64336,-4.94673,78.57990,0.21465,0.340248
-10.85280,-4.99592,75.28800,0.30131,0.425227
-9.59035,-4.95260,76.55940,0.20412,0.327614
-11.11850,-4.96800,72.87400,0.31487,0.443075
-9.51802,-4.96138,77.27290,0.20222,0.336112
-10.61290,-4.99679,77.63200,0.29267,0.435126
-9.84523,-4.95452,77.41160,0.22793,0.356758
-10.88010,-5.05036,75.95200,0.30676,0.457988
-10.08360,-4.92462,76.12850,0.24409,0.357393
-10.72690,-5.04250,78.00000,0.30326,0.447836
-10.38610,-4.99126,75.37900,0.26524,0.388742
-9.50387,-4.94922,79.82700,0.20628,0.336964
-10.82390,-4.98266,74.03800,0.29389,0.421182
-10.97680,-5.00965,73.57700,0.30477,0.439854
-9.56855,-4.97743,78.46360,0.20803,0.337228
-10.04230,-4.93401,75.70910,0.23912,0.36215
-10.20760,-4.98150,77.67590,0.25932,0.395018
-11.50620,-5.03746,77.24300,0.36304,0.492047
-10.76600,-4.97952,74.96700,0.29708,0.428726
-9.58063,-4.98317,77.16280,0.20558,0.335035
-10.29530,-4.94819,80.86700,0.27618,0.410282
-10.97240,-4.96750,72.92100,0.30207,0.419603
-10.00560,-4.95748,78.33480,0.24414,0.370651
-9.37684,-4.98132,78.37730,0.19189,0.318807
-11.38590,-5.01171,75.12800,0.34540,0.478505
-9.68258,-4.99470,80.35980,0.22345,0.362688
-10.03650,-4.96785,76.79110,0.24125,0.363379
-9.90669,-4.95309,75.45250,0.22583,0.339993
-10.10200,-4.96794,75.45860,0.24153,0.367551
-10.40550,-4.97296,78.09900,0.27773,0.408112
-10.09710,-4.97612,74.60860,0.23868,0.367694
-9.82622,-4.94058,76.38900,0.22304,0.344672
-10.61280,-4.97560,71.60500,0.26474,0.401251
-10.94040,-5.05294,75.74800,0.31054,0.456074
-10.22390,-4.95578,75.36930,0.25258,0.381064
-10.45350,-5.00402,77.17200,0.27684,0.40848
-9.41606,-4.94660,77.17250,0.19288,0.322825
-11.29520,-5.00505,73.19100,0.32817,0.458812
-10.94250,-5.00322,76.48300,0.31522,0.446277
-9.64435,-4.96314,76.68000,0.20958,0.340756
-10.58120,-5.05593,78.08600,0.28988,0.437472
-10.28660,-4.94963,76.24500,0.26230,0.386336
-9.94339,-4.98689,74.46950,0.22674,0.358965
-11.21800,-5.01620,73.06700,0.32047,0.448067
-9.83431,-4.93105,78.82710,0.23094,0.363073
-9.67604,-4.96326,76.43960,0.21163,0.341015
-11.23850,-5.00440,75.59100,0.33797,0.4631
-10.18500,-5.00659,78.53340,0.26043,0.404631
-10.85320,-4.97961,78.10800,0.31350,0.448554
-11.39350,-5.02427,74.10100,0.34216,0.468855
-9.39756,-4.97179,77.57120,0.19209,0.319229
-10.34670,-5.00100,78.02600,0.26911,0.406838
-9.91249,-4.98477,77.50910,0.23380,0.362916
-10.62580,-4.94559,81.08400,0.30602,0.434981
-10.96780,-5.02074,74.88200,0.30979,0.439788
-9.60412,-4.93364,78.28910,0.21037,0.331804
-9.92028,-4.98216,79.39780,0.24111,0.385183
-10.15950,-4.96339,78.58900,0.25647,0.383219
-10.36300,-4.98680,75.35600,0.26252,0.38604
-9.30600,-4.96028,80.51020,0.19221,0.329906
-10.93580,-5.01716,72.03200,0.29700,0.421535
-10.32770,-4.98617,76.59300,0.26317,0.391543
-10.13520,-4.98364,78.91070,0.25771,0.401962
-9.59589,-4.98017,79.05570,0.21246,0.346673
-10.41100,-4.96493,76.78300,0.27120,0.400371
-9.25461,-4.94207,78.09590,0.18126,0.302289
-9.72050,-4.95283,77.39590,0.21925,0.357435
-10.60930,-5.04148,79.14600,0.29713,0.442638
-10.18950,-4.97332,75.93910,0.25106,0.384227
-10.02690,-4.97232,79.99980,0.24995,0.382916
-9.65021,-4.92013,77.81950,0.21274,0.332084
-10.23040,-4.97673,75.90060,0.25291,0.382907
-11.01710,-4.96727,71.56100,0.30371,0.425986
-10.09760,-5.01132,75.96320,0.24266,0.373376
-10.26090,-5.02705,77.31010,0.26207,0.398194
-9.82920,-4.95790,74.91790,0.21897,0.349024
-10.59330,-4.96174,75.01900,0.28088,0.405885
-10.06080,-4.99275,77.14650,0.24510,0.376517
-9.95934,-4.97442,77.88190,0.23840,0.368704
-9.91154,-4.97604,77.67610,0.23561,0.38
-10.15890,-4.99386,75.99980,0.24821,0.385978
-10.69670,-5.05191,73.76600,0.28185,0.422782
-11.30810,-5.02243,73.49700,0.32708,0.451333
-11.56710,-5.00029,70.42200,0.34537,0.45933
-10.17810,-4.95709,75.48390,0.24912,0.382007
-9.78621,-4.94057,76.47450,0.22032,0.346034
-9.36623,-4.92867,76.11470,0.18633,0.315773
-11.58540,-5.03486,72.32700,0.34617,0.463626
-8.87691,-4.93644,80.86852,0.15784,0.292657
-9.97547,-4.97168,76.71200,0.23705,0.373383
-10.90410,-5.01893,74.67300,0.30517,0.423765
-11.57390,-5.04472,74.05100,0.35497,0.496567
-9.66463,-4.97767,77.05490,0.21165,0.338337
-10.32860,-4.97171,76.18800,0.26617,0.393514
-10.18650,-4.97196,78.64560,0.25912,0.39994
-10.32020,-4.96148,76.01300,0.26307,0.385334
-11.26830,-5.00406,74.35900,0.32967,0.453801
-10.85620,-4.98700,72.91500,0.29294,0.422908
-10.34330,-5.03642,77.05100,0.26695,0.407466
-10.90690,-5.01216,74.45700,0.30258,0.426553
-10.33340,-4.97816,77.21500,0.26695,0.391787
-10.95440,-5.01998,75.05500,0.30935,0.444585
-10.61770,-5.01372,74.96500,0.28239,0.410817
-10.92490,-5.00127,76.60900,0.31127,0.454375
-10.76950,-4.99401,76.51700,0.30126,0.425076
-10.62530,-4.98807,74.06000,0.28364,0.416459
-10.16380,-5.01442,74.75220,0.24648,0.382879
-11.12090,-4.97021,70.49000,0.30789,0.423142
-10.09190,-4.99138,80.63190,0.25872,0.396739
-11.53850,-5.03858,73.77000,0.35069,0.487978
-11.99770,-5.01727,71.23800,0.38185,0.501257
-9.90511,-4.98813,79.33150,0.23906,0.376571
-9.94702,-4.95612,77.90120,0.23813,0.368289
-10.36960,-4.99890,76.33000,0.26440,0.402188
-9.91731,-4.94653,74.84860,0.22626,0.349072
-10.84500,-4.95808,76.09200,0.30880,0.425884
-10.92600,-5.04386,75.99200,0.31074,0.456913
-11.05910,-4.97383,74.93000,0.31895,0.445107
-11.11100,-5.07312,77.63200,0.32977,0.474229
-10.95990,-4.98704,73.17800,0.30254,0.421825
-11.08540,-4.96304,74.63200,0.32164,0.44035
-10.40670,-4.93138,75.07000,0.26781,0.38712
-10.05780,-4.97451,78.00360,0.24795,0.385912
-10.52070,-4.97082,73.79600,0.27117,0.396452
-10.32810,-4.94892,76.96800,0.26733,0.387754
-11.20470,-4.99185,71.00900,0.31288,0.439849
-9.95572,-4.96321,74.49570,0.22852,0.354633
-10.39620,-5.05200,75.26100,0.25637,0.389342
-9.78343,-4.98204,77.53510,0.22320,0.354828
-11.00840,-5.00398,76.30900,0.31877,0.464021
-10.22630,-4.95182,75.25470,0.25318,0.384367
-11.27670,-4.97916,71.87900,0.33180,0.461847
-11.17300,-4.95936,75.19400,0.33248,0.453283
-10.14260,-4.97403,76.58090,0.24862,0.380045
-10.34120,-4.96503,75.50900,0.26496,0.402555
-11.07650,-5.00207,74.10800,0.31727,0.452191
-11.12010,-5.05763,74.28700,0.32049,0.459803
-10.31720,-4.92136,76.66600,0.26678,0.38769
-10.57860,-4.96600,77.86900,0.29077,0.424221
-10.94140,-4.99719,75.25400,0.30902,0.448153
-10.26490,-5.00701,74.91470,0.25357,0.385719
-10.55740,-4.97026,76.62700,0.28247,0.411393
-10.88510,-4.96240,73.25800,0.29721,0.422548
-10.02140,-5.00273,75.19970,0.23533,0.358867
-9.90884,-4.95656,77.50300,0.23288,0.364374
-9.73626,-4.96101,75.37360,0.21387,0.345489
-11.04730,-5.04574,76.39200,0.32163,0.466311
-10.81440,-5.03678,76.19000,0.30354,0.435204
-10.28070,-4.99301,76.74520,0.26031,0.397076
-10.11010,-4.99272,78.03080,0.25103,0.384255
-10.47910,-4.98154,74.71400,0.26996,0.397366
-10.99420,-5.04803,72.00700,0.29816,0.428633
-9.90583,-4.92707,75.45930,0.22810,0.353857
-9.73223,-4.95492,74.32620,0.21000,0.336758
-11.05370,-4.97918,74.57900,0.31538,0.439293
-10.38170,-4.96330,74.29900,0.26013,0.378347
-10.02730,-4.98106,77.66240,0.24324,0.381915
-10.16940,-4.96333,75.75020,0.24909,0.3812
-10.77410,-4.97855,76.11400,0.30005,0.432769
-9.88824,-4.95693,77.92140,0.23173,0.351156
-9.98887,-5.00339,75.46380,0.23360,0.371211
-11.36110,-4.98439,74.52300,0.34521,0.465956
-10.09360,-4.93750,77.65410,0.24896,0.372936
-12.02640,-5.03999,71.63800,0.38771,0.518834
-10.90960,-4.96249,74.71900,0.30306,0.427034
-10.79590,-4.99659,76.67300,0.30266,0.443138
-9.57875,-4.94292,76.67370,0.20419,0.329541
-10.25810,-4.99156,75.57930,0.25511,0.391178
-10.79140,-5.01592,74.46100,0.29336,0.426613
-10.79280,-4.96146,72.90700,0.28878,0.398679
-10.57480,-5.02107,76.00700,0.28103,0.419934
-9.98421,-4.94746,76.02340,0.22988,0.366363
-10.16500,-4.96547,78.60920,0.25781,0.389425
-10.45180,-4.99680,77.20300,0.27683,0.408317
-10.47090,-5.00023,75.22000,0.26890,0.40151
-10.85260,-5.04528,73.58800,0.29942,0.44191
-11.48910,-5.08848,76.72400,0.35936,0.509661
-9.91965,-4.94430,76.72560,0.23198,0.357586
-10.41020,-4.97207,73.10500,0.25823,0.376753
-10.10640,-4.97204,76.01580,0.24302,0.366803
-11.28060,-5.11043,76.49500,0.33797,0.49755
-10.61660,-5.01139,75.67600,0.28623,0.429554
-10.36900,-4.99086,75.95800,0.26507,0.394871
-10.87450,-4.98413,74.20700,0.30147,0.428935
-11.10720,-5.00589,73.35700,0.31863,0.445565
-10.51560,-4.97516,76.31100,0.27994,0.405061
-11.18130,-5.03536,73.77800,0.32418,0.450072
-9.80932,-4.93940,78.72670,0.22825,0.360048
-10.57020,-4.95740,73.46100,0.27313,0.391237
-10.75540,-5.03952,76.63400,0.29983,0.437514
-10.46280,-4.97875,75.36400,0.27321,0.394374
-10.39730,-5.00354,77.38500,0.27221,0.394552
-9.48830,-4.91553,78.47850,0.20258,0.334572
-10.43080,-4.91905,76.00100,0.27578,0.403415
-10.74620,-5.03448,75.23400,0.29265,0.425975
-9.94148,-4.95513,77.06590,0.23539,0.369356
-10.67820,-4.98292,76.27200,0.29380,0.421129
-10.72330,-5.00868,73.66900,0.28337,0.412227
-9.19350,-4.92591,79.27970,0.17901,0.303416
-10.66060,-5.00279,76.38500,0.29283,0.422788
-10.25210,-4.96951,75.91990,0.25651,0.378755
-10.02070,-4.97746,75.63460,0.23729,0.364559
-10.70290,-4.98489,74.76400,0.28729,0.415328
-10.06380,-4.93963,75.99410,0.24236,0.360366
-10.54750,-4.96851,75.15700,0.27808,0.408363
-11.21220,-5.02954,71.38900,0.31198,0.443303
-9.88284,-4.93304,79.52870,0.23630,0.360152
-12.31590,-5.05646,71.61700,0.39383,0.527283
-10.15220,-4.97301,77.28170,0.25379,0.394922
-9.94593,-4.95543,75.67830,0.23074,0.355282
-11.20570,-5.02003,74.33100,0.32941,0.462438
-10.47590,-4.96229,74.77200,0.26917,0.395106
-10.07120,-4.98370,79.24210,0.25298,0.391746
-11.44470,-5.04522,73.38000,0.34289,0.484559
-9.29382,-4.95088,79.38220,0.18901,0.324274
-11.24200,-5.05336,74.73000,0.32814,0.47359
-11.50800,-5.08389,73.66600,0.34531,0.480383
-10.33890,-4.98428,77.83200,0.27191,0.411425
-9.25762,-4.95449,77.85800,0.18318,0.319387
-11.62650,-4.99874,73.29600,0.35680,0.484872
-10.01780,-5.01907,79.30290,0.24584,0.379371
-11.51950,-5.00270,72.97900,0.34685,0.471665
-11.81250,-5.01593,69.43700,0.35842,0.486573
-11.38540,-4.98763,73.37400,0.33702,0.461771
-9.88457,-4.96934,80.03770,0.23811,0.377468
-9.62037,-4.94124,78.49320,0.21472,0.351377
-11.26470,-5.00911,72.37000,0.32679,0.443724
-9.63235,-4.94473,79.51130,0.21632,0.346937
-10.96440,-5.01174,73.58000,0.30524,0.434448
-11.39360,-4.98694,72.08000,0.33059,0.456463
-11.44010,-5.05133,74.09400,0.34031,0.476609
-9.44507,-4.97317,78.20030,0.19768,0.324995
-10.10650,-5.00191,79.09250,0.25549,0.391042
-10.48020,-4.95381,77.61500,0.28058,0.401766
-10.58240,-4.99076,76.01800,0.28575,0.418307
-11.01240,-5.06651,75.57300,0.31688,0.448878
-10.78850,-5.08082,73.89300,0.28944,0.43038
-9.83417,-4.94999,78.17260,0.22902,0.355456
-11.38110,-5.00186,76.62500,0.35214,0.490244
-9.43576,-4.92306,80.29920,0.20124,0.325132
-9.73362,-4.95012,80.87580,0.22940,0.361574
-10.02360,-4.95643,76.44880,0.24031,0.371735
-11.40850,-5.02534,73.90300,0.34271,0.473505
-10.42510,-4.96222,76.33600,0.27370,0.396829
-9.98051,-5.00098,79.15200,0.24501,0.381138
-10.42400,-4.98144,74.07000,0.26636,0.391601
-11.04790,-4.94947,71.70200,0.30563,0.412347
-11.01380,-5.01295,75.09700,0.31356,0.44613
-11.04440,-4.96214,74.87700,0.31506,0.443036
-9.84782,-4.99503,76.95890,0.22616,0.355105
-11.08170,-5.02865,76.01800,0.32207,0.462794
-9.88570,-5.02598,78.45290,0.23473,0.377591
-10.12390,-5.01992,74.11440,0.24033,0.379319
-10.79000,-5.03193,74.86200,0.29435,0.423206
-10.41690,-5.01837,76.10500,0.27112,0.414133
-9.26900,-4.93038,78.44170,0.18324,0.306522
-9.75165,-4.94271,77.54790,0.22020,0.346441
-10.53340,-5.02696,76.14600,0.27916,0.408479
-10.07980,-4.99920,76.93050,0.24458,0.384003
-10.53580,-5.00587,80.60600,0.29525,0.432413
-10.21770,-4.95948,77.13270,0.25852,0.380272
-10.44580,-4.97542,78.67200,0.28299,0.412873
-10.93630,-5.08325,75.85900,0.31189,0.45048
-10.88890,-5.03742,76.94600,0.30956,0.44419
-9.94402,-4.99250,75.07830,0.22895,0.360865
-10.59940,-4.97621,77.73000,0.29285,0.422977
-10.10740,-4.97997,76.99860,0.24874,0.384045
-10.07270,-4.96991,77.87660,0.24739,0.380106
-10.45470,-4.98333,77.18100,0.27696,0.408125
-10.57960,-5.00819,74.23900,0.27488,0.398918
-10.74970,-4.98825,75.96300,0.29441,0.432389
-11.11730,-4.98016,72.23100,0.31547,0.427985
-10.52700,-4.98884,74.33600,0.27323,0.393761
-9.73485,-4.98236,77.08680,0.21952,0.355136
-10.15080,-4.95879,76.35260,0.25092,0.376683
-9.84210,-5.00541,78.27560,0.23029,0.368334
-10.28060,-4.99682,75.36480,0.25637,0.385681
-9.42675,-4.92236,79.65880,0.19858,0.319002
-11.40450,-5.01739,74.20700,0.34344,0.484624
-10.75570,-5.00873,76.25300,0.29907,0.427354
-10.29380,-4.96443,78.66600,0.26814,0.398821
-10.07600,-4.95456,77.16940,0.24538,0.373212
-11.04070,-5.02742,74.71600,0.31399,0.44848
-10.14390,-5.00189,78.06500,0.25548,0.394503
-10.16040,-4.95164,78.40560,0.25609,0.383214
-9.95166,-4.95960,76.63520,0.23376,0.365001
-10.69280,-4.94225,73.14400,0.28353,0.387954
-9.31559,-4.93834,80.17150,0.19205,0.32451
-9.12333,-4.94981,75.69724,0.16566,0.287072
-10.65500,-5.04026,80.94900,0.30695,0.455306
-11.36760,-5.03105,75.25400,0.34634,0.483687
-10.63260,-5.02004,79.81700,0.30028,0.448288
-10.99600,-4.97507,72.82200,0.30118,0.417441
-9.43564,-4.93711,78.01810,0.19664,0.324172
-10.74700,-4.95852,75.06100,0.29818,0.426995
-10.52150,-4.98157,77.30300,0.27902,0.404875
-11.48940,-4.99550,75.43800,0.35729,0.491406
-9.87886,-4.94738,77.92800,0.23182,0.364693
-10.70880,-5.00263,75.32900,0.29124,0.430256
-9.56194,-4.98929,78.59300,0.20870,0.345333
-11.42050,-5.02267,70.73300,0.32679,0.454654
-10.34140,-4.98932,74.56400,0.25781,0.384518
-10.36170,-5.03130,77.53800,0.26919,0.414258
-10.25890,-4.98633,77.21000,0.26211,0.393421
-10.07730,-4.99192,79.56830,0.25322,0.388811
-11.36720,-4.97671,73.45700,0.34108,0.455045
-10.59260,-4.99086,77.45200,0.29111,0.433215
-9.68636,-4.92689,77.26700,0.21364,0.334802
-10.14360,-4.89974,80.02890,0.26161,0.379757
-11.02820,-4.97936,73.98000,0.31397,0.437428
-10.23310,-4.97410,76.48280,0.25607,0.390754
-10.56300,-4.98713,77.90300,0.28711,0.419001
-10.08680,-4.99503,79.34910,0.25598,0.396798
-10.94990,-5.01266,76.55000,0.31647,0.447794
-10.62060,-4.97729,75.16400,0.28274,0.414353
-10.56450,-5.04209,77.22600,0.28374,0.417124
-10.11410,-4.94072,77.94160,0.25312,0.383856
-10.45930,-4.96424,74.89400,0.26870,0.393528
-10.42790,-4.99267,75.41400,0.26945,0.408149
-9.91010,-4.97514,80.18390,0.24293,0.38815
-10.14170,-4.95712,74.53610,0.24276,0.370359
-9.90393,-4.95031,77.68480,0.23344,0.36635
-10.35140,-5.00149,74.85600,0.25973,0.394671
-11.26740,-5.00280,73.65700,0.32990,0.456757
-9.58654,-4.92618,75.46630,0.20364,0.332793
-10.50390,-4.98079,74.76600,0.27407,0.390863
-10.40640,-4.94182,76.51000,0.27211,0.396059
-9.87792,-4.99180,78.05890,0.23394,0.368335
-9.93540,-5.00993,77.95840,0.23818,0.386875
-10.78580,-4.99819,74.29800,0.29664,0.426351
-10.34050,-4.99625,77.13300,0.26500,0.409655
-10.09290,-4.97961,76.28260,0.24515,0.377821
-8.95647,-4.91653,80.04933,0.16169,0.289244
-9.51880,-4.91430,76.95000,0.20037,0.321853
-11.64170,-5.02130,72.35700,0.35400,0.476816
-10.15010,-4.98327,79.01010,0.25776,0.39911
-10.66330,-4.99440,76.68900,0.29198,0.424315
-10.87010,-4.96013,74.26500,0.29909,0.420982
-10.52060,-4.96256,76.20900,0.28089,0.405571
-9.73840,-4.97747,78.08990,0.22097,0.35236
-10.95270,-4.97669,71.94400,0.29739,0.415962
-10.55860,-5.01048,76.58100,0.28181,0.414891
